bet_id,user_id,channel,stake_amount,minutes_before_close,bets_last_7d,win_rate_last_30d,ip_risk,geo_risk,num_picks,suspicious
2952,4542.0,web,86.8,86,4,0.1602078167505203,0,0,5,1
2953,3871.0,android,68.23,130,5,0.2351314137197579,0,0,5,1
2954,9283.0,web,102.75,87,9,0.2466562054534934,1,0,2,0
2955,9140.0,android,31.72,115,6,0.1866298973528278,0,0,4,0
2956,5420.0,ios,69.06,73,7,0.251450502930965,0,0,6,1
2957,6877.0,web,30.41,56,7,0.1429615915471524,0,0,2,0
2958,3913.0,web,62.12,145,6,0.2239992155400614,0,0,7,0
2959,7978.0,ios,60.34,30,7,0.033821029552129,0,0,2,0
2960,7245.0,ios,94.06,167,7,0.2181647779071517,1,0,5,0
2961,9642.0,web,56.95,79,3,0.2333377583716483,1,0,2,0
2962,1862.0,web,79.98,147,4,0.0527066841635789,0,0,1,0
2963,8978.0,kiosk,48.64,69,6,0.0198293499766813,0,0,6,0
2964,8334.0,ios,46.46,68,7,0.2359664108544644,0,0,4,0
2965,3682.0,ios,176.98,3,2,0.3142762327202871,0,0,6,0
2966,2486.0,android,92.95,130,7,0.24182904652557,0,0,4,1
2967,6945.0,web,165.77,138,6,0.2055664193197133,0,1,2,0
2968,4208.0,ios,57.93,146,6,0.0554520022177296,0,0,4,0
2969,5675.0,android,30.73,153,6,0.3277263272466824,0,0,5,0
2970,8082.0,android,10.98,118,2,0.0130251842426632,0,0,4,1
2971,5013.0,android,34.01,27,3,0.3485070629890905,0,0,5,0
2972,2468.0,android,190.64,163,5,0.1685074198655872,0,1,4,0
2973,9222.0,android,73.56,34,2,0.2309725750819775,0,0,5,0
2974,8765.0,android,36.59,107,4,0.2099445455974212,0,0,7,0
2975,5427.0,ios,34.99,90,3,0.0961298667589575,0,0,1,0
2976,4602.0,android,72.85,135,8,0.0740962458558531,0,0,3,0
2977,8476.0,web,230.11,171,6,0.2787249826974596,0,0,6,1
2978,1819.0,ios,80.1,48,5,0.0794528518417367,0,0,6,1
2979,8505.0,android,23.92,60,7,0.252700280899047,0,0,1,0
2980,3627.0,web,123.51,66,10,0.1833010931130941,0,0,3,0
2981,5585.0,web,41.03,66,1,0.2918588313992752,0,0,2,0
2982,3165.0,android,47.08,49,2,0.1250094583449403,0,0,1,0
2983,2732.0,web,26.75,132,5,0.2299664429431598,0,0,3,0
2984,2942.0,android,64.46,114,2,0.1724244419175837,0,0,3,1
2985,8657.0,web,32.1,44,6,0.1173120046536657,1,0,1,1
2986,6554.0,android,29.7,156,3,0.3281206189742158,0,0,6,0
2987,4343.0,web,82.16,15,9,0.1662424368322064,1,0,2,1
2988,7183.0,ios,86.0,23,4,0.1170491954654769,0,0,4,0
2989,6772.0,ios,55.67,99,4,0.2209406148937511,0,0,2,0
2990,5287.0,web,81.3,87,4,0.433629885742902,0,0,5,1
2991,5878.0,web,71.48,40,2,0.1355258753811492,0,0,1,0
2992,4598.0,web,102.6,39,5,0.1804856539994111,0,0,4,0
2993,5785.0,android,174.4,102,6,0.3265447043445434,0,0,3,0
2994,2979.0,ios,35.54,132,6,0.1147674760645728,0,0,2,1
2995,4926.0,web,74.65,66,4,0.2680490037980086,0,0,5,0
2996,1776.0,web,79.36,8,2,0.2080363495635881,0,0,4,0
2997,5832.0,android,25.13,147,4,0.2694060250865112,0,0,3,1
2998,7474.0,web,103.0,11,5,0.2162461485093031,0,0,1,1
2999,5139.0,ios,25.1,148,2,0.1212115346865478,0,0,5,1
3000,1559.0,kiosk,104.68,154,2,0.2522290555000043,0,0,2,0
3001,3218.0,ios,14.39,69,9,0.1502743624061231,0,0,2,0
3002,6986.0,android,28.62,157,2,0.2799625187725912,0,1,7,1
3003,2522.0,web,31.4,154,3,0.1636337843689138,0,0,3,0
3004,9186.0,web,94.25,114,8,0.06980899697528,1,0,5,0
3005,9653.0,web,28.97,147,6,0.1611418928290084,0,0,2,0
3006,8120.0,android,93.04,77,5,0.1980562809055877,0,0,1,1
3007,1847.0,android,189.73,80,7,0.0383836102085684,0,0,7,0
3008,1908.0,android,18.94,2,4,0.2168212206952686,0,0,5,0
3009,2539.0,web,75.77,54,8,0.0830964031435975,0,0,3,0
3010,7156.0,android,57.19,97,5,0.1794876597061333,0,0,1,0
3011,9766.0,web,83.69,44,4,0.1185372659777052,0,0,5,0
3012,9408.0,ios,41.2,135,8,0.3084187058257286,0,0,4,0
3013,2926.0,web,139.37,52,7,0.2377319582510751,0,0,3,0
3014,7280.0,web,74.64,20,4,0.1770032833127691,0,0,2,1
3015,5616.0,web,45.61,39,1,0.215103233752439,0,0,1,0
3016,3304.0,web,62.63,159,6,0.1170837946705856,0,0,3,0
3017,8016.0,web,36.33,61,4,0.3327247926694484,0,0,6,1
3018,3660.0,web,52.6,57,6,0.0842331116733649,0,0,2,1
3019,5534.0,web,62.85,149,2,0.2436939765523318,0,0,2,0
3020,9051.0,ios,7.59,111,7,0.2364814204095009,0,0,4,0
3021,5077.0,web,96.06,99,4,0.1729046447730066,0,0,7,0
3022,2087.0,web,69.21,83,4,0.150416072995096,0,0,4,0
3023,3145.0,web,87.55,169,9,0.173684506769981,1,0,6,1
3024,9147.0,kiosk,87.92,103,4,0.3592508812406196,0,0,1,1
3025,5805.0,ios,26.68,25,3,0.0457120708025712,0,0,4,1
3026,2325.0,web,35.28,23,4,0.2454227372368686,0,0,6,0
3027,9974.0,web,145.5,90,7,0.171564219304433,0,0,4,0
3028,4840.0,kiosk,38.34,73,4,0.3243671780540117,0,0,5,0
3029,7909.0,web,130.11,147,5,0.2340287061536151,0,0,7,1
3030,4875.0,android,182.94,75,3,0.1590270052590005,0,0,7,0
3031,4614.0,ios,56.27,37,1,0.1645538950163171,0,0,4,0
3032,4837.0,web,102.61,70,6,0.2862396035499749,0,0,7,0
3033,5911.0,web,70.17,139,3,0.0895872979465351,0,0,2,1
3034,1795.0,web,93.93,174,2,0.2192499285533841,0,0,1,0
3035,9059.0,web,29.68,116,5,0.2553406525395307,0,1,7,1
3036,2405.0,android,76.49,160,4,0.1002375646788645,0,0,7,0
3037,9809.0,web,64.26,83,2,0.2148578039364006,0,0,6,0
3038,6349.0,web,-100.0,114,6,0.1552891785162477,0,0,5,0
3039,2372.0,ios,38.91,124,3,0.0,0,0,7,0
3040,1768.0,android,89.82,17,8,0.2369961892322327,0,0,1,0
3041,6627.0,android,67.34,38,6,0.1403979476620666,1,0,7,0
3042,4589.0,android,95.82,102,3,0.0774685013406395,0,0,5,0
3043,6491.0,ios,56.29,157,5,0.1684967531881647,0,0,2,0
3044,1224.0,web,50.47,47,5,0.0926289314455962,0,0,7,1
3045,8591.0,web,38.26,122,5,0.0561665639080174,0,0,5,0
3046,8143.0,ios,115.32,114,5,0.2040930238828855,0,0,3,1
3047,5973.0,ios,51.35,141,6,0.2298144318522358,0,0,2,0
3048,2108.0,ios,41.99,47,13,0.0835468989531576,1,0,7,0
3049,2889.0,web,104.54,66,3,0.3241066457791759,0,0,7,0
3050,6652.0,android,14.83,7,3,0.3934736520722474,0,0,7,0
3051,7656.0,android,46.63,80,3,0.1206888634863643,1,0,3,1
3052,6115.0,android,44.25,96,5,0.2418100287913311,0,0,1,0
3053,8417.0,web,169.0,54,3,0.1565326985464162,0,0,2,1
3054,2688.0,android,44.29,154,8,0.0595902904986359,0,0,4,1
3055,4714.0,web,29.01,172,9,0.1392239676392483,0,0,5,0
3056,6020.0,web,38.35,88,4,0.2916515260859501,0,0,4,1
3057,3639.0,android,15.2,68,3,0.1821139346008571,0,0,2,0
3058,3117.0,web,27.13,42,3,0.1867796205824607,0,0,6,0
3059,8474.0,kiosk,39.24,72,2,0.2778537895045819,0,0,7,0
3060,6175.0,web,28.81,127,5,0.0,0,0,2,0
3061,2980.0,android,96.78,132,3,0.1118278870995358,0,0,1,1
3062,2570.0,web,89.61,88,6,0.0284264145827732,1,0,3,0
3063,5801.0,android,57.31,36,8,0.0,0,0,5,0
3064,4169.0,web,85.3,131,5,0.1708230462198767,1,0,5,0
3065,8779.0,android,49.34,61,6,0.2277830672695507,0,0,2,1
3066,3837.0,web,112.59,114,3,0.1667895804662669,0,0,5,0
3067,7297.0,web,20.72,16,4,0.2104817946840907,1,0,2,0
3068,6483.0,ios,26.26,48,3,0.0483913202756439,0,1,3,1
3069,7790.0,web,31.27,47,4,0.1345202365139415,0,0,1,0
3070,5383.0,web,91.72,1,3,0.1463761328138234,0,0,5,0
3071,8945.0,web,92.69,102,5,0.1860889106984498,0,0,3,0
3072,4969.0,ios,46.42,6,6,0.1591677946557737,0,0,1,0
3073,3527.0,ios,86.69,144,2,0.3816756732210201,0,0,3,0
3074,5107.0,ios,79.35,148,1,0.0716136649687519,0,0,6,0
3075,5615.0,android,46.45,10,4,0.0466538933073453,0,1,2,1
3076,2495.0,web,93.63,175,10,0.3300840885394178,0,0,4,0
3077,9653.0,ios,25.9,64,8,0.3009046553924788,0,0,5,0
3078,8780.0,web,19.69,146,6,0.3618825042729708,0,0,6,0
3079,2220.0,kiosk,116.01,44,3,0.3140642620123404,1,0,3,0
3080,4579.0,web,84.76,85,6,0.103880958912326,0,0,2,1
3081,1564.0,android,116.69,99,7,0.0768438554683877,0,0,7,0
3082,4262.0,ios,46.88,175,7,0.132794859007376,0,1,2,0
3083,2259.0,android,88.85,65,2,0.3482408064926833,0,0,5,0
3084,6118.0,android,78.01,63,5,0.2090167241520629,0,0,6,0
3085,7355.0,web,67.27,80,5,0.036980367809546,0,0,6,1
3086,4803.0,android,49.66,59,6,0.0925384211951402,0,0,2,0
3087,9204.0,android,43.22,92,6,0.2960470659473672,0,1,2,0
3088,3382.0,web,46.91,100,4,0.3460225448189107,0,0,7,0
3089,8597.0,android,33.02,163,4,0.1908715120234364,0,0,4,0
3090,7697.0,android,66.48,10,5,0.2556781924739997,0,0,1,0
3091,5366.0,web,34.52,85,3,0.2011778114162639,0,0,3,0
3092,4122.0,web,69.16,132,6,0.1085428894872597,0,0,3,0
3093,9781.0,ios,60.45,52,3,0.0,1,0,4,0
3094,1435.0,android,97.41,164,5,0.3556343203042818,0,0,1,0
3095,5132.0,android,78.21,38,4,0.1774528196199188,0,0,1,1
3096,2961.0,android,63.49,97,6,0.2798407128676463,0,0,2,0
3097,5111.0,ios,76.02,160,9,0.1393095690723329,0,0,5,0
3098,1253.0,web,50.38,29,6,0.1576909178471051,0,0,5,1
3099,4130.0,web,17.46,144,3,0.34519543866163,0,0,1,0
3100,8332.0,web,31.67,146,5,0.3262730958526271,0,0,7,0
3101,9503.0,android,67.94,102,6,0.3295562990376698,1,0,7,1
3102,6699.0,web,43.55,57,8,0.1702112120579078,0,0,1,0
3103,5848.0,web,58.74,91,3,0.2501405681437563,0,0,1,0
3104,9549.0,ios,64.06,85,3,0.1873513651238812,0,0,6,1
3105,1725.0,web,59.19,94,3,0.0,0,0,7,0
3106,2098.0,android,40.73,146,7,0.0,0,0,5,0
3107,1815.0,kiosk,38.94,4,4,0.2064645251463693,0,0,6,1
3108,2608.0,android,146.64,83,5,0.0455705859532574,0,0,4,1
3109,9784.0,web,146.71,64,5,0.0968847580950487,0,0,1,0
3110,7325.0,ios,76.43,18,2,0.1313604010352411,0,0,2,0
3111,8604.0,kiosk,69.75,14,5,0.0846258666442059,1,0,6,1
3112,5966.0,web,34.5,119,2,0.1689884742017299,0,0,1,0
3113,9679.0,android,14.78,3,8,0.4100181608890046,0,0,5,0
3114,5950.0,android,40.8,2,3,0.0487382114992294,0,0,2,1
3115,4036.0,android,70.34,71,4,0.1444463281047782,0,0,1,0
3116,9899.0,android,19.59,115,5,0.0422169588561368,0,0,1,0
3117,2693.0,web,45.04,177,1,0.1522791077993011,0,0,5,0
3118,4156.0,android,137.04,164,0,0.2456807260083828,0,0,3,1
3119,1472.0,web,149.31,62,5,0.0300507861588749,0,0,1,1
3120,3839.0,ios,103.93,5,6,0.2929050363728521,1,0,2,0
3121,4255.0,web,83.05,59,5,0.1309022016161126,0,0,2,0
3122,4749.0,android,34.12,121,4,0.2426100323572371,0,0,3,0
3123,1600.0,web,42.86,164,3,0.1320644865612305,1,0,5,1
3124,1793.0,ios,72.43,142,4,0.1428698025753024,0,0,4,0
3125,2898.0,web,75.17,158,6,0.2221360598475585,0,0,2,0
3126,9282.0,web,87.27,41,6,0.0996956583998811,1,0,7,0
3127,6838.0,web,104.87,97,4,0.2519270277118758,0,0,2,0
3128,3048.0,web,78.69,164,4,0.1416046370686048,0,0,3,0
3129,8767.0,android,11.83,97,7,0.125889881693293,0,0,3,0
3130,7278.0,android,2.75,65,4,0.3423758877622587,0,0,5,1
3131,1516.0,web,94.73,60,7,0.1253686463363353,0,0,2,0
3132,6510.0,web,43.93,39,2,0.1910779179149652,0,0,7,0
3133,6605.0,android,58.8,42,4,0.2860006352172506,0,0,7,0
3134,5623.0,web,93.56,47,2,0.3059442810426107,0,0,2,0
3135,1821.0,android,50.19,24,4,0.2435192056814856,0,0,4,0
3136,7468.0,ios,132.82,16,0,0.0,0,0,1,0
3137,4643.0,web,58.55,99,2,0.0094102354048563,0,0,3,1
3138,9208.0,android,47.82,30,7,0.2061002265358261,0,0,2,0
3139,5229.0,android,26.23,73,8,0.228328627529451,0,0,5,0
3140,4542.0,android,49.46,15,6,0.0080452533661603,0,0,5,0
3141,6360.0,android,155.79,27,8,0.0561829219781138,0,0,6,0
3142,2191.0,android,137.17,87,4,0.1831582725495466,0,0,5,0
3143,9411.0,ios,45.69,29,5,0.1286589972700196,1,0,3,0
3144,1537.0,android,116.16,95,11,0.2201195178987626,0,0,3,0
3145,2035.0,web,83.29,42,5,0.2712930150054883,0,0,1,0
3146,2472.0,ios,34.39,167,6,0.1172275511207792,0,0,1,1
3147,7285.0,android,25.02,43,3,0.3238471763021898,1,0,2,0
3148,1829.0,ios,35.82,72,5,0.1689326785773378,0,0,7,0
3149,1703.0,web,62.31,95,3,0.0318194701132117,0,0,2,0
3150,6601.0,android,41.28,24,6,0.0208749052651724,0,0,3,1
3151,3696.0,android,49.86,132,3,0.2706779082249897,0,0,6,0
3152,3752.0,ios,71.19,142,7,0.3911269550776748,0,0,5,0
3153,3206.0,web,1.66,145,7,0.0828193235092675,0,0,7,0
3154,4392.0,kiosk,27.17,176,3,0.1311349768223253,1,0,3,0
3155,8995.0,web,38.75,27,4,0.0197854774279818,0,0,4,0
3156,5631.0,ios,101.09,153,7,0.287959273415126,0,0,5,0
3157,4041.0,ios,144.82,88,6,0.2140715667682871,0,0,1,0
3158,3544.0,android,83.9,74,6,0.1564068527679677,0,0,6,1
3159,8988.0,web,24.31,110,6,0.2392707273877751,0,0,1,0
3160,5775.0,ios,121.59,33,7,0.2810163142785401,0,0,1,1
3161,3541.0,android,104.41,137,5,0.3236338103779697,0,0,2,0
3162,6140.0,android,29.02,86,7,0.1952094729871149,0,1,7,0
3163,9706.0,android,75.12,76,5,0.3056047545799653,0,0,6,0
3164,2776.0,ios,16.93,127,8,0.3290577256359674,0,0,2,0
3165,5890.0,web,39.91,94,4,0.0045419290040357,1,0,6,0
3166,1400.0,ios,242.88,125,4,0.2563654236631307,0,0,4,0
3167,4544.0,web,19.03,100,4,0.2244654191205732,0,1,3,1
3168,9791.0,android,90.07,48,3,0.2467738040071518,0,0,4,1
3169,4064.0,web,44.84,128,6,0.2596505238454015,0,0,7,0
3170,8761.0,kiosk,31.84,77,5,0.1170480636640249,0,0,3,0
3171,6791.0,web,33.74,12,7,0.1577786638591971,0,1,2,1
3172,3739.0,web,12.76,79,6,0.2326003642941293,0,0,6,1
3173,1462.0,web,25.85,55,6,0.2070123700628365,0,0,7,0
3174,1734.0,web,87.32,99,3,0.0863637408912978,0,0,3,0
3175,6925.0,android,119.52,87,7,0.2554299622714816,0,0,3,1
3176,4661.0,web,77.68,173,8,0.0051407593140182,0,0,7,1
3177,5296.0,kiosk,17.44,62,3,0.0,0,0,2,1
3178,4289.0,ios,89.26,16,2,0.0856360780976004,0,0,2,0
3179,3781.0,web,61.63,160,9,0.2816684583009582,0,0,7,0
3180,3377.0,android,149.47,165,2,0.1623561561320205,0,0,7,1
3181,2671.0,android,128.78,162,4,0.0836583987900784,0,0,3,0
3182,6799.0,ios,107.54,124,4,0.2352009348391633,0,1,3,0
3183,8818.0,android,137.51,128,3,0.1746061621564515,0,0,7,0
3184,2236.0,android,56.52,140,2,0.0704702794265092,0,0,1,0
3185,5798.0,web,46.31,49,2,0.1510393318097199,0,0,2,0
3186,7964.0,web,172.02,105,8,0.1645266816873265,0,0,7,0
3187,4451.0,kiosk,48.21,90,7,0.2175547554132383,0,0,1,0
3188,8825.0,web,37.67,33,3,0.1607052901540853,0,0,6,1
3189,8582.0,web,42.77,11,6,0.2834605871658128,0,0,6,1
3190,6658.0,android,73.26,104,6,0.2893023326712038,0,0,7,1
3191,3022.0,android,79.42,106,6,0.219628331032002,0,1,7,1
3192,5367.0,ios,34.5,73,2,0.2863240390986802,0,0,1,0
3193,5480.0,ios,32.24,130,3,0.1253561864476048,0,0,3,1
3194,3761.0,web,179.85,105,5,0.1005039832184544,0,0,4,0
3195,5766.0,web,45.78,61,2,0.2893927104037191,0,0,7,0
3196,7087.0,web,127.4,157,5,0.1276797337523064,1,0,5,1
3197,2465.0,web,114.93,4,0,0.3976855499456821,0,0,5,0
3198,5673.0,kiosk,23.01,128,1,0.2772787790127588,0,0,4,1
3199,8374.0,web,58.45,99,4,0.1862744777012805,0,0,2,0
3200,8429.0,kiosk,92.27,50,4,0.2191788227268055,0,0,1,0
3201,5892.0,web,102.81,62,9,0.399525366272398,0,0,3,0
3202,5353.0,web,78.57,158,4,0.1857889793518183,1,0,3,1
3203,5624.0,android,91.18,124,6,0.1764667025311319,0,0,7,0
3204,2982.0,web,123.23,87,4,0.0723988885058583,0,0,3,0
3205,8314.0,android,86.47,48,5,0.2544419230283181,0,0,3,0
3206,9085.0,web,48.32,58,10,0.1285298927143751,0,0,3,0
3207,8511.0,android,74.71,173,4,0.3043776814554117,0,0,3,0
3208,5986.0,web,28.12,138,6,0.4797634952862449,0,0,1,1
3209,8625.0,web,110.98,105,6,0.2496003567509461,0,0,1,0
3210,9290.0,web,51.02,36,7,0.1219051318872378,0,0,1,1
3211,2866.0,android,26.68,51,7,0.3277196365304463,0,0,5,1
3212,9902.0,kiosk,185.09,130,9,0.1211370486310391,0,0,1,0
3213,8075.0,web,19.32,139,4,0.1855200829391132,0,0,1,0
3214,6388.0,android,109.2,123,3,0.155108024386658,0,0,6,0
3215,1226.0,kiosk,52.92,143,1,0.0,0,0,6,1
3216,2286.0,web,55.0,123,7,0.200745979204664,0,0,7,0
3217,3440.0,web,53.42,10,3,0.1545726119231892,0,0,3,1
3218,5682.0,web,67.0,67,8,0.2355496420202316,0,0,4,1
3219,3005.0,ios,40.25,67,8,0.4597675446239908,0,0,4,1
3220,6656.0,android,53.61,149,2,0.2862504848734845,0,0,5,0
3221,,android,45.55,67,4,0.3041687309736393,0,0,5,0
3222,4804.0,ios,28.49,82,5,0.1183209226110167,1,0,6,1
3223,6674.0,web,28.91,140,7,0.2443183435000274,0,0,1,0
3224,4441.0,web,29.03,15,6,0.0085077571564933,0,0,4,0
3225,9695.0,android,51.26,70,4,0.2230660869306255,0,0,4,0
3226,5084.0,kiosk,113.22,162,3,0.2021789716717585,0,0,4,1
3227,7484.0,web,74.19,98,10,0.3052427828716206,1,0,1,0
3228,1864.0,android,81.41,115,3,0.2289788214406266,0,1,2,0
3229,9660.0,web,59.51,142,4,0.0078899447129029,0,0,5,0
3230,5857.0,web,22.18,115,7,0.1959179150662076,0,0,1,1
3231,3829.0,web,167.91,175,0,0.1577708091854008,1,0,6,0
3232,3414.0,ios,58.71,170,6,0.0160066098396684,0,0,6,1
3233,6623.0,web,150.07,27,6,0.2231430506045346,0,0,4,1
3234,3103.0,android,52.17,152,2,0.1099278038903367,0,0,6,0
3235,4574.0,android,174.88,52,3,0.3673331944416054,0,1,3,1
3236,6906.0,web,14.49,65,2,0.2529808054476249,0,0,1,0
3237,2286.0,web,77.17,125,6,0.1432116945302195,0,0,1,0
3238,1241.0,web,88.26,18,3,0.1111870622599819,0,0,3,0
3239,5041.0,ios,50.07,153,3,0.0,0,0,6,0
3240,3817.0,ios,60.08,92,3,0.0702130625897807,0,0,6,0
3241,6035.0,web,110.26,106,10,0.1981275755180656,0,0,1,1
3242,3319.0,kiosk,4.62,173,7,0.0474891720835569,0,0,6,0
3243,3356.0,ios,133.72,17,8,0.334505179281533,0,0,1,0
3244,1550.0,android,86.21,124,5,0.1554960583588022,0,0,5,1
3245,7213.0,web,132.81,114,4,0.3056610719356267,1,0,6,0
3246,7743.0,web,22.44,60,4,0.2890882711768689,0,0,4,0
3247,9141.0,web,15.76,99,5,0.0219909735939994,0,0,5,0
3248,9010.0,web,43.93,37,6,0.0466778439056981,0,0,2,1
3249,3798.0,ios,60.9,124,6,0.2357310885464151,0,0,3,1
3250,8478.0,web,243.19,175,4,0.1002519540095841,0,0,1,0
3251,2382.0,ios,66.67,154,3,0.0995588005922995,0,0,7,1
3252,1071.0,android,198.61,162,10,0.225973787737339,0,0,2,0
3253,3355.0,android,59.59,79,8,0.1703378151091334,0,0,4,1
3254,5753.0,web,58.77,27,3,0.1537486927874725,0,0,6,1
3255,5538.0,web,73.65,167,3,0.072577894274743,0,1,4,0
3256,8902.0,android,29.64,155,4,0.0,0,0,2,1
3257,9425.0,android,59.62,53,3,0.2903365646568701,0,0,2,0
3258,1022.0,web,56.6,51,4,0.2523508213839455,0,0,1,1
3259,1150.0,web,61.32,151,6,0.2767200949611046,1,1,2,0
3260,9381.0,web,165.48,139,6,0.2414058155785184,0,0,2,0
3261,5271.0,android,60.64,96,8,0.1577755464785785,0,0,2,0
3262,2631.0,android,21.25,6,5,0.2065487109021934,0,0,3,1
3263,3188.0,android,39.76,101,3,0.1775991167767446,1,0,2,1
3264,1918.0,android,28.86,14,4,0.2921052613068389,0,0,4,0
3265,4740.0,android,118.63,154,9,0.1041447070459347,0,0,5,0
3266,3046.0,web,85.77,133,3,0.2551310801176604,0,0,2,0
3267,4888.0,web,47.14,36,2,0.2622540327558724,0,0,6,0
3268,7630.0,android,82.26,86,5,0.2611868494859521,0,0,7,0
3269,4597.0,web,156.36,110,2,0.2656549343611535,0,0,6,0
3270,9212.0,web,92.72,55,8,0.3127209727325348,0,0,5,1
3271,5388.0,android,68.65,28,7,0.0982639384293223,0,0,6,0
3272,7483.0,android,134.88,160,3,0.2050968853875587,0,0,4,0
3273,6702.0,web,72.15,66,10,0.0,0,0,1,1
3274,1190.0,web,36.92,3,3,0.1499511332039767,0,1,4,1
3275,6148.0,android,30.11,150,3,0.1352708669609174,0,0,5,0
3276,8503.0,web,119.75,141,2,0.1476810234789112,0,0,4,1
3277,6196.0,android,58.37,26,5,0.0194068961099213,0,0,4,1
3278,3580.0,kiosk,110.89,72,6,0.0174652108170086,0,0,4,0
3279,8144.0,android,170.19,15,6,0.0929041719483281,0,0,1,1
3280,9571.0,web,70.65,34,5,0.2386589104777916,0,0,3,1
3281,1468.0,web,20.9,108,7,0.143192239404212,0,1,4,0
3282,7501.0,android,96.55,171,5,0.1581420998126301,0,0,5,1
3283,3546.0,ios,59.18,146,8,0.0074080738533587,0,0,6,0
3284,8400.0,web,34.34,76,2,0.172618483422944,0,0,7,1
3285,1498.0,web,92.15,53,7,0.3177624053196335,0,0,2,1
3286,7406.0,kiosk,58.15,171,1,0.1974573200110811,0,0,6,0
3287,8949.0,ios,43.65,64,3,0.1803986748847564,0,0,7,0
3288,1286.0,android,40.75,125,6,0.3049500309841091,0,0,7,0
3289,1724.0,android,22.73,49,3,0.2856866281567188,1,0,1,1
3290,6993.0,web,131.88,112,6,0.0879282735037957,1,0,4,0
3291,9716.0,android,12.26,120,4,0.2898358555432054,0,0,6,0
3292,4246.0,web,42.89,47,10,0.0566485030925869,0,0,6,0
3293,4971.0,web,78.0,117,4,0.2414431813010056,0,0,3,1
3294,4876.0,android,110.73,44,5,0.063163699266058,0,0,3,0
3295,4418.0,android,108.35,103,7,0.2561662120972434,0,0,1,1
3296,1820.0,android,43.36,153,3,0.236057576585568,0,0,5,0
3297,9476.0,android,109.7,103,4,0.2036184246643185,0,0,5,0
3298,4477.0,web,30.41,144,4,0.1299724455626019,0,0,5,0
3299,5126.0,web,55.35,23,3,0.2654176170569154,0,0,1,0
3300,3903.0,android,64.05,24,5,0.3191519290096089,0,0,3,0
3301,3730.0,web,56.08,5,6,0.2330157680636866,0,0,4,0
3302,3245.0,android,44.76,173,4,0.3591073162543609,0,0,1,0
3303,2540.0,web,38.02,134,7,0.2126082556458084,0,0,7,0
3304,3597.0,web,40.66,44,3,0.1848485569823665,0,0,7,0
3305,2475.0,kiosk,23.58,133,5,0.2254773671221656,0,0,5,0
3306,4140.0,android,78.17,150,5,0.2064394931381972,0,0,5,1
3307,2956.0,ios,13.71,140,4,0.2335941336833471,0,0,6,0
3308,6533.0,web,158.82,164,6,0.1984268045198652,1,0,3,0
3309,6574.0,android,169.06,147,5,0.0839584810932198,0,0,6,1
3310,5969.0,android,42.39,16,8,0.1453265529870142,0,0,4,0
3311,9144.0,android,64.63,66,4,0.3131399539687262,0,0,3,0
3312,3453.0,android,50.91,165,6,0.1565003386370474,0,0,4,0
3313,4824.0,android,159.79,66,1,0.2173829221934171,0,0,3,1
3314,9201.0,android,65.32,94,6,0.1959080661256856,0,0,1,1
3315,1973.0,ios,33.9,130,5,0.2593905394748789,0,0,1,0
3316,4412.0,web,38.52,77,6,0.1794686976274905,0,0,7,1
3317,7539.0,android,25.41,44,5,0.314112254961064,0,0,3,0
3318,1265.0,web,123.85,111,4,0.2320862541664275,1,0,6,1
3319,9639.0,android,27.35,39,3,0.1101534430490506,0,0,4,1
3320,6984.0,android,72.55,5,6,0.0859839949152979,0,0,6,1
3321,3238.0,android,103.3,159,10,0.1751777403942144,0,0,1,0
3322,6102.0,web,117.92,31,2,0.0,0,0,3,0
3323,7042.0,ios,23.94,77,5,0.1844482833596941,1,0,1,0
3324,6896.0,web,15.03,165,5,0.0947504951965965,0,0,4,0
3325,6024.0,android,60.67,66,4,0.1157425625108184,0,0,3,0
3326,8196.0,web,40.68,100,4,0.0483698918979892,0,0,4,0
3327,7385.0,android,46.22,126,3,0.1691564517017771,0,0,5,1
3328,9268.0,web,17.42,59,7,0.2115686242921216,0,0,7,0
3329,3221.0,kiosk,40.49,166,8,0.1632223095584126,0,0,6,1
3330,6452.0,web,35.92,24,4,0.2049432636093936,0,0,7,0
3331,3409.0,ios,51.7,175,4,0.1751224649237682,0,0,3,0
3332,8402.0,android,26.51,99,6,0.2109990731436573,0,0,5,0
3333,8192.0,web,74.89,127,3,0.1332326348100334,0,0,7,0
3334,6692.0,web,61.89,104,8,0.1018291929568094,0,0,6,0
3335,3626.0,web,122.41,69,6,0.0,0,0,3,0
3336,8504.0,ios,87.13,168,7,0.106577687315833,0,0,3,0
3337,9135.0,android,53.25,79,8,0.2593697398490428,0,0,6,1
3338,6180.0,ios,72.84,88,5,0.1484287038674935,0,0,2,0
3339,1122.0,android,28.84,131,2,0.2925250760868104,0,0,4,0
3340,9262.0,ios,75.61,166,8,0.1843558999461326,0,0,6,1
3341,3082.0,android,42.12,137,3,0.0,0,0,6,0
3342,9854.0,web,28.07,122,10,0.0809753887510359,0,0,3,1
3343,4592.0,web,154.61,127,8,0.106843261802692,0,0,4,0
3344,4298.0,web,70.8,41,7,0.0,0,0,5,0
3345,8176.0,android,39.74,37,4,0.2192935223171551,0,0,3,0
3346,1643.0,web,50.78,129,5,0.0778605560552622,0,0,1,1
3347,8181.0,web,30.09,37,5,0.2090812304992299,0,0,5,1
3348,1828.0,web,19.44,133,3,0.1045539519439077,0,1,2,0
